ProvinceCode,ProvinceName,CityMunicipalityCode,CityMunicipalityName,BarangayCode,BarangayName
1380600000,"Province 1380600000",1380611000,Paco,1380611043,"Barangay 828"
1380600000,"Province 1380600000",1380611000,Paco,1380611044,"Barangay 829"
1380600000,"Province 1380600000",1380611000,Paco,1380611045,"Barangay 830"
1380600000,"Province 1380600000",1380611000,Paco,1380611046,"Barangay 831"
1380600000,"Province 1380600000",1380611000,Paco,1380611047,"Barangay 832"
1380600000,"Province 1380600000",1380611000,Paco,1380611048,"Barangay 686"
1380600000,"Province 1380600000",1380611000,Paco,1380611049,"Barangay 687"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612001,"Barangay 833"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612002,"Barangay 834"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612003,"Barangay 835"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612004,"Barangay 836"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612005,"Barangay 837"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612006,"Barangay 838"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612007,"Barangay 839"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612008,"Barangay 840"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612009,"Barangay 841"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612010,"Barangay 842"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612011,"Barangay 843"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612012,"Barangay 844"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612013,"Barangay 845"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612014,"Barangay 846"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612015,"Barangay 847"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612016,"Barangay 848"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612017,"Barangay 849"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612018,"Barangay 850"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612019,"Barangay 851"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612020,"Barangay 852"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612021,"Barangay 853"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612023,"Barangay 855"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612024,"Barangay 856"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612025,"Barangay 857"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612026,"Barangay 858"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612027,"Barangay 859"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612028,"Barangay 860"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612029,"Barangay 861"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612030,"Barangay 862"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612031,"Barangay 863"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612032,"Barangay 864"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612033,"Barangay 865"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612034,"Barangay 867"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612035,"Barangay 868"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612036,"Barangay 870"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612037,"Barangay 871"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612038,"Barangay 872"
1380600000,"Province 1380600000",1380612000,Pandacan,1380612039,"Barangay 869"
1380600000,"Province 1380600000",1380613000,"Port Area",1380613001,"Barangay 649"
1380600000,"Province 1380600000",1380613000,"Port Area",1380613002,"Barangay 650"
1380600000,"Province 1380600000",1380613000,"Port Area",1380613003,"Barangay 651"
1380600000,"Province 1380600000",1380613000,"Port Area",1380613004,"Barangay 652"
1380600000,"Province 1380600000",1380613000,"Port Area",1380613005,"Barangay 653"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614002,"Barangay 745"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614003,"Barangay 746"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614004,"Barangay 747"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614005,"Barangay 748"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614006,"Barangay 749"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614007,"Barangay 750"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614008,"Barangay 751"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614009,"Barangay 752"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614010,"Barangay 753"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614011,"Barangay 755"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614012,"Barangay 756"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614013,"Barangay 757"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614014,"Barangay 758"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614015,"Barangay 759"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614016,"Barangay 760"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614017,"Barangay 761"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614018,"Barangay 762"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614019,"Barangay 763"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614020,"Barangay 764"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614021,"Barangay 765"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614022,"Barangay 766"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614023,"Barangay 767"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614024,"Barangay 768"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614025,"Barangay 769"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614026,"Barangay 770"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614027,"Barangay 771"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614028,"Barangay 772"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614029,"Barangay 773"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614030,"Barangay 774"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614031,"Barangay 775"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614032,"Barangay 776"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614033,"Barangay 777"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614034,"Barangay 778"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614035,"Barangay 779"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614036,"Barangay 780"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614037,"Barangay 781"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614038,"Barangay 782"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614039,"Barangay 783"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614040,"Barangay 784"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614041,"Barangay 785"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614042,"Barangay 786"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614043,"Barangay 787"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614044,"Barangay 788"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614045,"Barangay 789"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614046,"Barangay 790"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614047,"Barangay 791"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614048,"Barangay 792"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614049,"Barangay 793"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614050,"Barangay 794"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614051,"Barangay 795"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614052,"Barangay 796"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614053,"Barangay 797"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614054,"Barangay 798"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614055,"Barangay 799"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614056,"Barangay 800"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614057,"Barangay 801"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614058,"Barangay 802"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614059,"Barangay 803"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614060,"Barangay 804"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614061,"Barangay 805"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614062,"Barangay 806"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614063,"Barangay 807"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614064,"Barangay 866"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614066,"Barangay 873"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614067,"Barangay 874"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614068,"Barangay 875"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614069,"Barangay 876"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614070,"Barangay 877"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614071,"Barangay 878"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614072,"Barangay 879"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614073,"Barangay 880"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614074,"Barangay 881"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614075,"Barangay 882"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614076,"Barangay 883"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614077,"Barangay 884"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614078,"Barangay 885"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614079,"Barangay 886"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614080,"Barangay 887"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614081,"Barangay 888"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614082,"Barangay 889"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614083,"Barangay 890"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614084,"Barangay 891"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614085,"Barangay 892"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614086,"Barangay 893"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614087,"Barangay 894"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614088,"Barangay 895"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614089,"Barangay 896"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614090,"Barangay 897"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614091,"Barangay 898"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614092,"Barangay 899"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614093,"Barangay 900"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614094,"Barangay 901"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614095,"Barangay 902"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614096,"Barangay 903"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614097,"Barangay 904"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614098,"Barangay 905"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614099,"Barangay 754"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614100,"Barangay 808"
1380600000,"Province 1380600000",1380614000,"Santa Ana",1380614101,"Barangay 818-A"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700001,Barangka
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700002,Calumpang
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700003,"Concepcion Uno"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700004,"Jesus De La Pe�a"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700005,Malanday
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700006,Nangka
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700007,Parang
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700008,"San Roque"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700009,"Santa Elena"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700010,"Santo Ni�o"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700011,Ta�ong
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700012,"Concepcion Dos"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700013,"Marikina Heights"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700014,"Industrial Valley"
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700015,Fortune
1380700000,"Province 1380700000",1380700000,"City of Marikina",1380700016,Tumana
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800001,Alabang
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800002,Bayanan
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800003,Buli
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800004,Cupang
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800005,Poblacion
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800006,Putatan
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800007,Sucat
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800008,Tunasan
1380800000,"Province 1380800000",1380800000,"City of Muntinlupa",1380800009,"New Alabang Village"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900001,Sipac-Almacen
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900002,"Bagumbayan North"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900003,"Bagumbayan South"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900004,Bangculasi
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900005,Daanghari
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900006,"Navotas East"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900007,"Navotas West"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900008,"North Bay Boulevard North"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900009,"NBBS Kaunlaran"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900010,"San Jose"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900011,"San Rafael Village"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900012,"San Roque"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900013,"Tangos South"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900014,"Tanza 1"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900015,"NBBS Dagat-dagatan"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900016,"NBBS Proper"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900017,"Tangos North"
1380900000,"Province 1380900000",1380900000,"City of Navotas",1380900018,"Tanza 2"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000001,Baclaran
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000002,"Don Galo"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000003,"La Huerta"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000004,"San Dionisio"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000005,"Santo Ni�o"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000006,Tambo
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000007,"B. F. Homes"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000008,"Don Bosco"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000009,"Marcelo Green Village"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000010,Merville
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000011,Moonwalk
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000012,"San Antonio"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000013,"San Isidro"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000014,"San Martin De Porres"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000015,"Sun Valley"
1381000000,"Province 1381000000",1381000000,"City of Para�aque",1381000016,Vitalez
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100001,"Barangay 1"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100002,"Barangay 2"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100003,"Barangay 3"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100004,"Barangay 4"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100005,"Barangay 5"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100006,"Barangay 6"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100007,"Barangay 7"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100008,"Barangay 8"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100009,"Barangay 9"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100010,"Barangay 10"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100011,"Barangay 11"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100012,"Barangay 12"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100013,"Barangay 13"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100014,"Barangay 14"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100015,"Barangay 15"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100016,"Barangay 16"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100017,"Barangay 17"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100018,"Barangay 18"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100019,"Barangay 19"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100020,"Barangay 20"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100021,"Barangay 21"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100022,"Barangay 22"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100023,"Barangay 23"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100024,"Barangay 24"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100025,"Barangay 25"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100026,"Barangay 26"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100027,"Barangay 27"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100028,"Barangay 28"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100029,"Barangay 29"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100030,"Barangay 30"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100031,"Barangay 31"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100032,"Barangay 32"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100033,"Barangay 33"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100034,"Barangay 34"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100035,"Barangay 35"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100036,"Barangay 36"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100037,"Barangay 37"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100038,"Barangay 38"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100039,"Barangay 39"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100040,"Barangay 40"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100041,"Barangay 41"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100042,"Barangay 42"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100043,"Barangay 43"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100044,"Barangay 44"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100045,"Barangay 45"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100046,"Barangay 46"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100047,"Barangay 47"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100048,"Barangay 48"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100049,"Barangay 49"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100050,"Barangay 50"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100051,"Barangay 51"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100052,"Barangay 52"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100053,"Barangay 53"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100054,"Barangay 54"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100055,"Barangay 55"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100056,"Barangay 56"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100057,"Barangay 57"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100058,"Barangay 58"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100059,"Barangay 59"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100060,"Barangay 60"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100061,"Barangay 61"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100062,"Barangay 62"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100063,"Barangay 63"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100064,"Barangay 64"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100065,"Barangay 65"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100066,"Barangay 66"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100067,"Barangay 67"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100068,"Barangay 68"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100069,"Barangay 69"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100070,"Barangay 70"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100071,"Barangay 71"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100072,"Barangay 72"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100073,"Barangay 73"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100074,"Barangay 74"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100075,"Barangay 75"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100076,"Barangay 76"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100077,"Barangay 77"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100078,"Barangay 78"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100079,"Barangay 79"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100080,"Barangay 80"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100081,"Barangay 81"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100082,"Barangay 82"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100083,"Barangay 83"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100084,"Barangay 84"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100085,"Barangay 85"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100086,"Barangay 86"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100087,"Barangay 87"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100088,"Barangay 88"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100089,"Barangay 89"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100090,"Barangay 90"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100091,"Barangay 91"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100092,"Barangay 92"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100093,"Barangay 93"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100094,"Barangay 94"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100095,"Barangay 95"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100096,"Barangay 96"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100097,"Barangay 97"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100098,"Barangay 98"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100099,"Barangay 99"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100100,"Barangay 100"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100101,"Barangay 101"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100102,"Barangay 102"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100103,"Barangay 103"
1381100000,"Province 1381100000",1381100000,"Pasay City",1381100104,"Barangay 104"
